"","Species","sample","IndCode","shade","Date","time","LitterDepth1","LitterDepth2","LitterDepth3","Average.Litter.Depth","FlameHeight1","FlameHeight2","FlameHeight3","Average.Flame.Height","Original.Mass","FinalMass.g.","PercentCombustion","HeatFlux_SBG01_Max","Heatflux_flat_Max","Temp_C_15_10_Max","Temp_C_30_10_Max","Temp_C_45_10_Max","Temp_C_30_5_Max","Temp_C_30_20_Max","Temp_C_IR_Max","ROS1mmin.1","ROS2mmin.1","count15","count30","Count45","Fuel.load..kg.m2.","Mean.ROS.mmin.1","Mean.ROS.ms.1","Fireline.intensity.kWm.1","Comments","success","litter_spec_vol","litter_bulk_density","log_litter_spec_vol","Carbon","Nitrogen","Al.Conc.","All_ash","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","particle_volume","volume_ratio","hull_specific_vol","prismatic_volume","rectangular_volume","S1","C1","C1H","C1Hfresh","C1H_new","S2","C2","C2H","C2Hfresh","C2H_new","S3","C3","C3H","C3Hfresh","packing_ratio","FG","accumulator"
"235","LUCA",1,"LUCA1","","7/15/2019","12:02",14,13.5,15,14.16666667,90,92.5,107.5,96.66666667,150,9.9,0.934,57.69,28.15,588.2,582.7,547.5,616.3,522.7,665.3,0.655,0.529,93,148,216,1,0.592,0.009866667,171.6104203,"",TRUE,141.6666667,0.00705882352775086,4.9534768804916,47.3,1.98,336.666666666667,1142.87666666667,12.3716666666667,6.29166666666667,1.37833333333333,0.18,0.786666666666667,10.2566666666667,5.01666666666667,2.61333333333333,0.195,0.287,50.24317311,183.079877733333,112.677089402873,63.4573495211109,16.7735622525252,43144.1576548568,94.6975901252436,51.5741058678642,25.8094270814611,46.005187271888,0.909068456653333,46070.9512229031,164.548117781457,73.24173870085,113.753481,7.05203614318237,0.371937836399896,0.0502870637991355,0.487995806561192,0.000127679195055939,7.14225550789623,0.371767166369903,0.0498308368221316,0.390572273219822,0.000127679195055939,10.2566666666667,0.258793572104383,0.0349035232830918,0.279877038205291,0.022358724077215,"F",FALSE
"236","LUCA",2,"LUCA2","","7/17/2019","8:44",16.3,15.1,17,16.13333333,80,72.5,87.5,80,150,9,0.94,59.94,26.78,611.5,621.2,663,681.5,509.3,646.8,0.5,0.36,106,178,278,1,0.43,0.007166667,125.4502067,"",TRUE,161.3333333,0.00619834710871867,5.08347261784191,47.3,1.98,336.666666666667,1142.87666666667,12.3716666666667,6.29166666666667,1.37833333333333,0.18,0.786666666666667,10.2566666666667,5.01666666666667,2.61333333333333,0.195,0.287,50.24317311,183.079877733333,112.677089402873,63.4573495211109,16.7735622525252,43144.1576548568,94.6975901252436,51.5741058678642,25.8094270814611,46.005187271888,0.909068456653333,46070.9512229031,164.548117781457,73.24173870085,113.753481,7.05203614318237,0.371937836399896,0.0502870637991355,0.487995806561192,0.000127679195055939,7.14225550789623,0.371767166369903,0.0498308368221316,0.390572273219822,0.000127679195055939,10.2566666666667,0.258793572104383,0.0349035232830918,0.279877038205291,0.0196331771425942,"F",FALSE
"237","MYFE",2,"MYFE2","","7/17/2019","8:57",5.2,5.7,5.5,5.466666667,13.5,0,0,4.5,150,100.1,0.332666667,2.22,0.61,244.3,28.51,17.57,23.47,31.86,69.85,0,0,352,0,0,1,0,0,0,"",FALSE,54.66666667,0.0182926829257139,4.00125413921706,49.5,1.76666666666667,67.6666666666667,291.333666666667,11.2216666666667,2.63333333333333,0.786666666666667,0.22,1.075,9.65666666666667,2.49166666666667,1.93666666666667,0.156666666666667,0.173666666666667,19.5254089783333,113.277681686667,102.655767655346,29.1536367866353,9.39434795401313,10534.32818673,88.7368302406101,29.5473608738661,16.9265589902715,15.7160651146047,0.416911340615,24584.8586153085,84.6771544143877,15.5882675092833,23.7984116666667,4.37537219454651,0.42932393368799,0.0543583470920882,0.490716550448897,0.000165237372186628,4.88919348737256,0.389045686481685,0.048755526895177,0.39573812293536,0.000165237372186628,9.65666666666667,0.203973672312402,0.0250315395071316,0.19260901272092,0.0439141667677801,NA,FALSE
"238","OCMI",2,"OCMI2","","7/17/2019","9:12",8.8,7.2,8.1,8.033333333,35,52.5,57.5,48.33333333,150,9.3,0.938,22.2,20.02,324.3,236.8,610.2,339.8,308,623,0.295,0.5,292,414,486,1,0.3975,0.006625,115.7217635,"",TRUE,80.33333333,0.0124481327805995,4.38618464478105,49.21,2.14666666666667,197.666666666667,539.102666666667,12.1566666666667,3.03333333333333,1.60166666666667,0.216666666666667,0.555,11.03,2.80166666666667,1.82166666666667,0.156666666666667,0.332333333333333,30.2287209033333,90.881525765,111.871582724357,31.7006415856078,15.7634984412125,20303.8196595114,101.010848303799,31.9908326939152,17.8773743950956,22.0803657826467,0.653677760718333,30399.9108355162,66.7791330863277,51.6123657107833,64.4938483333333,5.46557081716918,0.344270441691583,0.0512947277407053,0.49220629015355,0.000136279152346902,5.52679692077175,0.346852654137235,0.051177247386239,0.446997758503878,0.000136279152346902,11.03,0.183031301696485,0.0261958863475586,0.221971185883055,0.0244846566534005,"F",FALSE
"239","STFE",2,"STFE2","","7/17/2019","9:35",3.8,3.9,4.3,4,32.5,37.5,42.5,37.5,150,16.8,0.888,22.2,11.92,369.6,484.5,464.6,485.3,341.2,536.4,0.186,0.149,323,517,759,1,0.1675,0.002791667,46.163938,"",TRUE,40,0.025,3.68887945411394,49.66,1.50666666666667,145.333333333333,432.928333333333,7.97333333333333,3.50166666666667,0.756666666666667,0.371666666666667,0.798333333333333,7.26666666666667,2.855,1.48333333333333,0.251666666666667,0.322833333333333,20.1545355566667,62.8597082366667,76.7218898885175,37.3389802530117,10.3967312518175,10443.9940623752,66.0071656598461,31.705774532064,16.7401951259345,14.2262154248105,0.748689458398333,14705.8831221657,42.1104197334535,14.3450789560833,20.1179141666667,4.45851020248392,0.327205199007374,0.0532357090637338,0.494906396127495,0.000153657705317664,4.5297219166412,0.325551127525173,0.0527401018342568,0.416437532260348,0.000153657705317664,7.26666666666667,0.20072927779419,0.0325561466490839,0.280337046942728,0.0579780169126226,"S",FALSE
"240","BADR",2,"BADR2","","7/17/2019","9:52",1.7,1.9,1.6,1.733333333,0,0,0,0,150,142.5,0.05,0,0.098,22.4,17.33,17.33,19.02,17.33,36.62,0,0,0,0,0,1,0,0,0,"",FALSE,17.33333333,0.0576923077034024,2.85263142972101,49.1166666666667,2.25666666666667,272.333333333333,710.624333333333,2.90166666666667,0.62,0.276666666666667,0.201666666666667,0.0983333333333333,2.77166666666667,0.488333333333333,0.208333333333333,0.201666666666667,0.0105,1.40439384566667,135.223212435,24.8242072878491,6.12426036355102,2.92779159125136,193.993508256069,22.6314125395326,5.52467880568633,3.19634229355044,0.171010871215701,0.0288686997253333,7658.172603622,17.8893361059145,0.388494085543333,0.5114935,1.17900861992037,0.177431460784993,0.0468646261370113,0.492116412375493,0.000116195175651963,1.15967690707773,0.179026544080652,0.0476055999710172,0.435981261047306,0.000116195175651963,2.77166666666667,0.0756849242469697,0.0201809469169489,0.200789007330223,0.158619229290577,"G",FALSE
"241","GUVI",2,"GUVI2","","7/17/2019","10:07",17.3,16.8,16.7,16.93333333,77.5,70,82.5,76.66666667,150,10.8,0.928,51.06,28.04,609.6,643.3,673.2,683.6,497.8,706.3,0.6,0.424,121,181,266,1,0.512,0.008533333,147.4663765,"",TRUE,169.3333333,0.00590551181218612,5.13186915871352,NA,NA,NA,NA,17.3666666666667,7.16,1.14333333333333,0.201666666666667,4.83166666666667,15.6416666666667,5.73666666666667,1.84333333333333,0.18,0.534,66.5129613583333,134.138829666667,166.182587378994,75.1405922736181,21.1378476661328,73461.2566557971,139.014486831881,60.2937991494457,22.3716123333525,61.4780649676163,1.33218354829167,55037.6126652692,126.385857453626,77.7637291793667,140.746718333333,8.13530893048583,0.226604270415495,0.0480762673668103,0.509788701340763,0.000113651004166939,9.32746641323327,0.2057281010061,0.0423188845175719,0.374924374880866,0.000113651004166939,15.6416666666667,0.116797166085515,0.0251873480363055,0.243023260503082,0.0147326323603679,"F",NA
"242","BALO",2,"BALO2","","7/17/2019","10:19",8.8,8.2,8.5,8.5,42.5,47.5,57.5,49.16666667,150,12.6,0.916,42.17,18.92,534.3,527.2,608.7,480.9,560.7,583.1,0.261,0.214,211,349,517,1,0.2375,0.003958333,67.52026833,"",TRUE,85,0.0117647058823529,4.44265125649032,48.53,1.72333333333333,123.666666666667,455.412666666667,9.06,7.02,1.34666666666667,0.19,2.05833333333333,6.74333333333333,6.21,2.84833333333333,0.156666666666667,0.291833333333333,43.9675106316667,156.821708433333,75.7188994993533,72.4004136464676,14.0941994679838,33495.5905070276,67.8955042202078,56.8818353129047,27.2912514653796,40.8202287914337,0.856045790901667,36115.4689901403,142.44650901334,65.0995032534,90.7085345,6.53793475307109,0.430345576812414,0.0518423079415289,0.467185193150009,0.000140067877540146,6.39857677341074,0.45483908101231,0.0531427174851251,0.383436774739987,0.000140067877540146,6.74333333333333,0.472122728092884,0.0526830640539868,0.33794896352598,0.0345098582014311,"F",FALSE
"243","CHLA",2,"CHLA2","","7/17/2019","10:36",3.7,4.2,3.8,3.9,35,35,42.5,37.5,150,21.8,0.854666667,15.54,10.01,391.6,373.8,534.3,384.4,331.7,585.3,0.161,0.156,243,466,697,1,0.1585,0.002641667,42.04371704,"",TRUE,39,0.0256410256410256,3.66356164612965,NA,NA,NA,NA,7.39,1.67166666666667,0.643333333333333,0.365,0.776666666666667,7.02333333333333,2.28833333333333,0.781666666666667,0.25,0.1135,8.567115483,76.2402754516667,70.0851053787125,16.7365918662854,7.60979874591459,3365.54496919419,59.4603886423078,13.0278157525222,8.81043533359774,2.81105311561535,0.312121956428667,10000.3717642623,25.5444470599837,6.619086762715,8.869366,2.89514731318455,0.266327576872958,0.0480524474014472,0.494783009048482,0.000118520423305772,3.54880106738538,0.275301784088222,0.0466867196659717,0.408881171839637,0.000118520423305772,7.02333333333333,0.112299674576649,0.0198702486875504,0.193489236729971,0.0705121329331677,NA,NA
"244","RALA",3,"RALA3","yes","7/17/2019","10:52",5.5,4.8,5.3,5.2,27.5,32.5,45,35,150,38.4,0.744,17.75,10.54,440.4,371.2,462.9,450.1,254,549.1,0.133,0.201,257,528,707,1,0.167,0.002783333,38.5624376,"",TRUE,52,0.0192307692307692,3.95124371858143,52.76,1.4,97,199.208,8.15833333333333,1.72,0.588333333333333,0.215,0.46,7.72,1.435,1.02,0.155,0.1155,9.74686222683333,86.3487542783333,74.9833726475028,18.4277730361723,6.62151250043145,3784.84601635339,70.9839988495309,16.666205777964,10.6254264385044,4.57859004901555,0.21266105616,18385.6453102824,40.7336379668067,5.73445734830333,8.45595833333333,3.10302046205153,0.324829336875012,0.052480911911671,0.496230364859279,0.000148136084457471,3.32305767030925,0.302203925205567,0.0488183492927232,0.410763043018954,0.000148136084457471,7.72,0.13180100415651,0.0211645453290894,0.189483177312306,0.0354081012587413,"F",FALSE
"245","DAFA",3,"DAFA3","yes","7/17/2019","11:07",5,4.3,4.6,4.633333333,0,0,0,0,150,134.5,0.103333333,0,0.177,37.85,24.48,21.96,24.48,23.64,39.52,0,0,0,0,0,1,0,0,0,"",FALSE,46.33333333,0.0215827338145024,3.83586164439064,NA,NA,NA,NA,10.4833333333333,1.67166666666667,0.806666666666667,0.215,0.545,8.6,1.57666666666667,1.84666666666667,0.145,0.123,12.945900035,106.090398433333,99.4560302103991,18.4066611831232,8.77738077678265,5710.62614849267,81.5587444418935,26.8382639639137,14.7744844664026,12.5172134036696,0.275365279636667,20130.5659602039,99.5588906581318,10.9216304873,14.3070513333333,3.59008044328951,0.515215377262457,0.0628455611472749,0.482002053420388,0.000256712750464134,3.65684231774155,0.515209330451678,0.0621721218066526,0.416957620838908,0.000256712750464134,8.6,0.224950292461459,0.0268246052518672,0.166838771808063,0.0483181750581641,"F",NA
"246","STCA",3,"STCA3","","7/17/2019","11:17",6.2,6.7,6.3,6.4,52.5,50,50,50.83333333,150,7,0.953333333,33.29,20.32,513.1,522.7,561.1,474.9,482.8,642.7,0.225,0.187,215,375,568,1,0.206,0.003433333,60.95187511,"",TRUE,64,0.015625,4.15888308335967,49.17,1.47,221.666666666667,548.962666666667,9.36833333333333,3.555,2,0.301666666666667,0.961666666666667,8.885,1.39833333333333,1.32833333333333,0.203333333333333,0.360166666666667,29.09984622,81.4279327766667,85.1639402736639,40.9305935923696,16.7380850562787,20680.2230435094,80.9542227450664,17.9658406927968,14.5502690377746,8.56860677509581,0.87622465134,24369.6295810908,23.5986722978676,58.2429108729833,64.2600966666667,5.3923021058533,0.245679287278742,0.0375566523795125,0.506656725604309,5.38733825921044e-05,3.49550472267128,0.383669225812085,0.0588114329823233,0.479830057703072,5.38733825921044e-05,8.885,0.150247956145239,0.0229270290455427,0.29477638592619,0.0380129852212517,"S",FALSE
"247","OCPU",3,"OCPU3","","7/17/2019","11:30",2.8,2.8,2.5,2.7,0,0,0,0,150,141.4,0.057333333,0,0.138,39.46,24.45,21.08,25.29,24.45,40.29,0,0,0,0,0,1,0,0,0,"",FALSE,27,0.037037037037037,3.29583686600433,50.71,1.84,177.666666666667,496.134666666667,5.68166666666667,2.64666666666667,0.751666666666667,0.238333333333333,0.476666666666667,5.63333333333333,2.55833333333333,0.711666666666667,0.206666666666667,0.163,10.7642198081667,66.4973706066667,52.8050987210965,26.8995303675137,7.22948202873601,4154.03593384603,50.9369252251717,27.0515493845566,7.19465185906094,4.38595676005274,0.258535205707833,15760.3490871641,25.2631858658578,8.48530417489333,12.1802428333333,3.23676052577989,0.220776333614287,0.0486414684905706,0.487006512454437,0.000116950536465533,3.78969893412525,0.18864194352145,0.0415778278283297,0.40851135047815,0.000116950536465533,5.63333333333333,0.126819419686224,0.0280258017363727,0.278683837581654,0.058744650240362,"G",FALSE
"248","SYRE",3,"SYRE3","yes","7/17/2019","11:40",6,5.8,6.2,6,35,37.5,42.5,38.33333333,150,30.9,0.794,23.3,18.31,544.2,572.9,569.8,475.5,348.3,577.7,0.212,0.117,248,418,727,1,0.1645,0.002741667,40.53792143,"",TRUE,60,0.0166666666666667,4.0943445622221,NA,NA,NA,NA,9.71333333333333,3.15833333333333,1.285,0.225,0.981666666666667,8.70833333333333,2.12833333333333,1.16666666666667,0.163333333333333,0.169666666666667,28.4993695233333,189.02183821,92.0210145746448,32.8988087388499,12.3913259546769,12284.7213218959,76.9025232241179,24.5569432344856,12.4798300622084,7.99605539651932,0.607113612506667,23665.8213489019,49.2829057746815,32.9556014706,40.9963413333333,5.10164169635927,0.246601311240299,0.0416529404576931,0.474414398062887,8.11288274849311e-05,4.24304308871264,0.275932081819782,0.0470100104258767,0.409842532467791,8.11288274849311e-05,8.70833333333333,0.137313628732079,0.0232626978677044,0.235092150301557,0.0596378794210871,"F",NA
"249","BYIN",3,"BYIN3","","7/17/2019","11:51",4.8,3.9,4,4.233333333,27.5,25,25,25.83333333,150,22.7,0.848666667,11.1,6.196,588.6,390.9,204.7,408.7,281.8,586.2,0.094,0.078,353,734,1193,1,0.086,0.001433333,22.65221462,"",TRUE,42.33333333,0.0236220472459545,3.74557479771174,NA,NA,NA,NA,7.865,2.85333333333333,0.498333333333333,0.293333333333333,0.413333333333333,7.44,2.65333333333333,1.06,0.18,0.252833333333333,15.97333723,62.2746044783333,74.608494942817,29.4832760450233,7.05743556661832,6215.97989045569,71.8231653509608,29.0350185362935,10.7269121859985,8.70346484025716,0.473971214576667,13409.9684782562,32.0383720244252,7.73370018385,11.0592276666667,3.94195288986614,0.269302775013232,0.0506822041489628,0.463073714475974,0.000131924057596646,4.42438836697706,0.240693478421181,0.0450542351854063,0.387967743319091,0.000131924057596646,7.44,0.14363419573508,0.0268438581937572,0.233847290630802,0.0442828098508337,NA,NA
"250","DARA",2,"DARA2","yes","7/19/2019","8:45",3.8,4.1,4,3.966666667,0,0,0,0,150,149.8,0.001333333,0,0.098,20.06,15.83,14.14,15.83,15.83,23.41,0,0,0,0,0,1,0,0,0,"",FALSE,39.66666667,0.0252100840314949,3.68051120452745,44.7633333333333,2.16333333333333,150.666666666667,583.770666666667,8.76333333333333,1.97166666666667,0.661666666666667,0.261666666666667,0.416666666666667,8.18,1.77833333333333,1.38333333333333,0.138333333333333,0.1015,12.1857534066,119.852413234,82.8103626842894,21.3986742168184,7.5233327152203,4980.65290910209,75.854578148198,20.3938998688117,14.3336919648364,7.31881658843931,0.3164849584322,15330.3665835944,72.9237153110483,7.7424929026,11.3853863333333,3.47770487787259,0.36148006427435,0.054860566074187,0.484955389219437,0.000165438345869128,3.80431273829828,0.369274945436476,0.0507666261035142,0.40984494492032,0.000165438345869128,8.18,0.171937441065398,0.0236894905500049,0.194045635487282,0.0786070186874872,"G",FALSE
"251","OCMI",3,"OCMI3","","7/19/2019","8:57",8.3,7.7,9.2,8.4,47.5,50,67.5,55,150,13.5,0.91,42.18,19.84,414.1,505.4,566.9,629.3,531.7,660.7,0.336,0.242,176,283,432,1,0.289,0.004816667,81.62332967,"",TRUE,84,0.0119047619047619,4.43081679884331,49.21,2.14666666666667,197.666666666667,539.102666666667,12.1566666666667,3.03333333333333,1.60166666666667,0.216666666666667,0.555,11.03,2.80166666666667,1.82166666666667,0.156666666666667,0.332333333333333,30.2287209033333,90.881525765,111.871582724357,31.7006415856078,15.7634984412125,20303.8196595114,101.010848303799,31.9908326939152,17.8773743950956,22.0803657826467,0.653677760718333,30399.9108355162,66.7791330863277,51.6123657107833,64.4938483333333,5.46557081716918,0.344270441691583,0.0512947277407053,0.49220629015355,0.000136279152346902,5.52679692077175,0.346852654137235,0.051177247386239,0.446997758503878,0.000136279152346902,11.03,0.183031301696485,0.0261958863475586,0.221971185883055,0.0234158819572408,"F",FALSE
"252","CHLA",3,"CHLA3","","7/19/2019","9:14",3.9,4,4.3,4.066666667,30,32.5,35,32.5,150,31,0.793333333,22.2,8.2,472.2,530.6,371.9,373.4,338.5,562.5,0.16,0.138,261,486,747,1,0.149,0.002483333,36.68740911,"",TRUE,40.66666667,0.0245901639324106,3.70540875614711,NA,NA,NA,NA,7.39,1.67166666666667,0.643333333333333,0.365,0.776666666666667,7.02333333333333,2.28833333333333,0.781666666666667,0.25,0.1135,8.567115483,76.2402754516667,70.0851053787125,16.7365918662854,7.60979874591459,3365.54496919419,59.4603886423078,13.0278157525222,8.81043533359774,2.81105311561535,0.312121956428667,10000.3717642623,25.5444470599837,6.619086762715,8.869366,2.89514731318455,0.266327576872958,0.0480524474014472,0.494783009048482,0.000118520423305772,3.54880106738538,0.275301784088222,0.0466867196659717,0.408881171839637,0.000118520423305772,7.02333333333333,0.112299674576649,0.0198702486875504,0.193489236729971,0.0676222914139705,NA,NA
"253","MYFE",3,"MYFE3","","7/19/2019","9:29",8.8,8.2,8.6,8.533333333,55,45,50,50,150,10.4,0.930666667,31.07,16.13,334.4,419.3,543.4,551.4,457.1,600.1,0.225,0.179,137,297,498,1,0.202,0.003366667,58.34727804,"",TRUE,85.33333333,0.0117187500004578,4.44656515577239,49.5,1.76666666666667,67.6666666666667,291.333666666667,11.2216666666667,2.63333333333333,0.786666666666667,0.22,1.075,9.65666666666667,2.49166666666667,1.93666666666667,0.156666666666667,0.173666666666667,19.5254089783333,113.277681686667,102.655767655346,29.1536367866353,9.39434795401313,10534.32818673,88.7368302406101,29.5473608738661,16.9265589902715,15.7160651146047,0.416911340615,24584.8586153085,84.6771544143877,15.5882675092833,23.7984116666667,4.37537219454651,0.42932393368799,0.0543583470920882,0.490716550448897,0.000165237372186628,4.88919348737256,0.389045686481685,0.048755526895177,0.39573812293536,0.000165237372186628,9.65666666666667,0.203973672312402,0.0250315395071316,0.19260901272092,0.0281325130884235,NA,FALSE
"254","DARA",3,"DARA3","yes","7/19/2019","9:44",5.2,4.9,4.8,4.966666667,13,1,22.5,12.16666667,150,58.4,0.610666667,5.549,3.029,417.8,71.97,306.1,58.86,75.27,316.7,0,0,431,0,1799,1,0,0,0,"ROS MESSED UP - FLAMES NEVER REACHED THERMOCOUPLE 2",FALSE,49.66666667,0.0201342281865682,3.90533401734446,44.7633333333333,2.16333333333333,150.666666666667,583.770666666667,8.76333333333333,1.97166666666667,0.661666666666667,0.261666666666667,0.416666666666667,8.18,1.77833333333333,1.38333333333333,0.138333333333333,0.1015,12.1857534066,119.852413234,82.8103626842894,21.3986742168184,7.5233327152203,4980.65290910209,75.854578148198,20.3938998688117,14.3336919648364,7.31881658843931,0.3164849584322,15330.3665835944,72.9237153110483,7.7424929026,11.3853863333333,3.47770487787259,0.36148006427435,0.054860566074187,0.484955389219437,0.000165438345869128,3.80431273829828,0.369274945436476,0.0507666261035142,0.40984494492032,0.000165438345869128,8.18,0.171937441065398,0.0236894905500049,0.194045635487282,0.0627801021742902,"G",FALSE
"255","STFE",3,"STFE3","","7/19/2019","10:03",4.8,5.2,4.1,4.7,50,45,40,45,150,13.8,0.908,26.63,9.72,418.5,421.7,653.8,455.4,286.1,629.6,0.226,0.193,257,416,603,1,0.2095,0.003491667,59.03980953,"",TRUE,47,0.0212765957446809,3.85014760171006,49.66,1.50666666666667,145.333333333333,432.928333333333,7.97333333333333,3.50166666666667,0.756666666666667,0.371666666666667,0.798333333333333,7.26666666666667,2.855,1.48333333333333,0.251666666666667,0.322833333333333,20.1545355566667,62.8597082366667,76.7218898885175,37.3389802530117,10.3967312518175,10443.9940623752,66.0071656598461,31.705774532064,16.7401951259345,14.2262154248105,0.748689458398333,14705.8831221657,42.1104197334535,14.3450789560833,20.1179141666667,4.45851020248392,0.327205199007374,0.0532357090637338,0.494906396127495,0.000153657705317664,4.5297219166412,0.325551127525173,0.0527401018342568,0.416437532260348,0.000153657705317664,7.26666666666667,0.20072927779419,0.0325561466490839,0.280337046942728,0.0493429931171256,"S",FALSE
