"","IndLeafCode","Species","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","Comments","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","FG"
"408","POTO2-1","POTO",18.4,7.73,2.1,0.23,1.27,16.7,5.43,3.48,0.2,1.344,95.41264072,70.99154815,"",174.163175127297,81.1922492259157,23.846186167567,118924.067336368,150.160526086252,70.2510904566038,43.4650172899794,148211.323894154,"S"
"409","POTO2-2","POTO",17.6,5.93,2.9,0.24,1.09,16.7,4.7,3.21,0.21,0.855,85.33681857,99.80914453,"",159.920508785869,68.4080909593328,38.8932595337698,140448.014724955,149.722900529659,55.9137173955183,34.5867051736345,125021.654722444,"S"
"410","POTO3-1","POTO",18.7,7.9,4.89,0.25,1.12,14.6,7.12,5.01,0.23,1.546,114.9590532,74.35902538,"",173.112984883131,90.5496284330059,49.2453927476661,248293.917844491,137.416688734253,79.6128050461215,56.3431270301062,214982.514805175,"S"
"411","POTO3-2","POTO",14.29,6.68,1.17,0.26,1.02,13.57,5.1,2.29,0.21,0.788,66.16911497,83.97095809,"",135.05222335888,68.0305040233419,21.6144804863924,74400.0644867499,123.705683077531,61.3572863990047,24.1024524590023,53788.8467581801,"S"
"412","PRHE1-1","PRHE",16.7,5.05,2.93,0.21,1.09,13.19,2.17,1.85,0.13,0.479,61.90016294,129.2278976,"",138.257909412352,49.5333618218112,27.3711832718055,85663.3982298659,130.039299036061,33.0894667188471,20.7314648115347,41595.1997036833,"G"
"413","PRHE1-2","PRHE",16.6,3.68,1.95,0.31,0.99,12.56,2.04,2.56,0.12,0.513,54.04820732,105.3571293,"",148.251027253115,41.0856016984585,19.5078834467729,54095.4907135414,117.635223016681,40.5612302736084,32.3847472691962,50499.4232614848,"G"
"414","PRHE2-1","PRHE",12.7,4.97,3.08,0.13,2.1,10.91,3.62,3.01,0.16,0.412,42.22916285,102.4979681,"",122.364228028707,52.8608563498054,39.3878969681293,60100.3516063271,105.625730924743,38.3397603598584,24.0226114327819,28447.9409722467,"G"
"415","PRHE2-2","PRHE",11.78,3.27,1.73,0.16,0.72,11.45,3.4,1.35,0.1,0.313,30.45140863,97.28884547,"",111.021827267584,36.5030969480258,20.9795855622904,27182.6601449947,98.7709288424317,35.1859081221593,10.6087774101137,15095.8575245936,"G"
"416","PRHE3-1","PRHE",14.59,5.1,1.7,0.21,0.69,13.1,4.03,2.4,0.21,0.561,55.07702246,98.17651063,"",136.042282418097,54.2367268143672,21.4474084028316,60355.996377812,126.008406962526,44.5894469637377,29.0026850435168,61823.2309305473,"G"
"417","PRHE3-2","PRHE",12.43,4.61,2.13,0.23,0.61,11.65,2.31,1.84,0.21,0.407,44.04234919,108.2121602,"",122.358879315169,49.5627608633279,19.63832454632,40113.509615879,106.918900880514,28.2800920019499,23.3175344073047,30323.1535593407,"G"
"418","QUGR1-1","QUGR",14.09,6.66,1.83,0.35,0.91,12.27,3.83,3.18,0.28,1.025,50.58900276,49.35512465,"",136.875268579072,65.608451206391,18.7375384013084,65875.7436303072,119.124863060727,49.7708509654452,29.5302207868724,74329.2753444494,"S"
"419","QUGR1-2","QUGR",13.62,4.77,2.17,0.34,0.34,11.61,3.24,2.22,0.24,0.635,45.69739964,71.96440889,"",118.567285390517,46.8874833594968,27.177852886202,53438.8638211319,112.510238244031,41.0783296816419,20.267690014331,42424.1706127657,"S"
"420","QUGR2-1","QUGR",17.4,8.13,2.16,0.33,0.6,16.3,7.4,2.22,0.24,1.483,90.94340234,61.32393954,"",166.587374500885,82.4950196305175,24.239494071882,124076.389410167,151.544158656458,74.9972741105763,25.266526260944,119320.064502319,"S"
"421","QUGR2-2","QUGR",13.47,6.71,0.72,0.32,0.38,10.6,6.01,3.6,0.26,0.89,64.52875983,72.50422453,"",129.229358862831,67.8687918512671,10.6535360273937,43442.1438222504,104.60957094104,59.485373238629,36.9185356095454,84170.2257865676,"S"
"422","QUGR3-1","QUGR",16.4,9.11,2.83,0.42,1.03,14.55,8.36,3,0.29,1.876,91.42849098,48.73586939,"",156.322024819238,88.5109174674562,34.5695583204089,194876.745563282,143.006183684551,83.5337276211446,35.2050544296902,177139.77439413,"S"
"423","QUGR3-2","QUGR",11.23,5.56,2.5,0.34,0.63,10.59,4.09,1.65,0.15,0.635,51.44147418,81.01019556,"",108.879964875154,55.8373061362572,23.3942047761349,52870.7785314402,101.289909931553,48.0089185805755,23.4387913130063,56774.1143423237,"S"
"424","QUMU1-1","QUMU",8.76,3.44,0.88,0.32,0.23,7.13,0.82,1.31,0.31,0.334,20.1266981,60.25957514,"",88.3862343035579,29.0949302226913,11.8667632087983,11646.5180982741,66.3959059318699,19.5309349185033,16.5509538046723,8133.53754587513,"S"
"425","QUMU1-2","QUMU",9.85,4.24,1.62,0.34,0.26,8.77,1.87,2.2,0.25,0.479,19.49730868,40.70419348,"",97.9658553901513,37.3677231733723,18.0895175527368,25690.8846315831,82.8346515219947,26.3962900502253,18.7269366237394,16067.028638632,"S"
"426","QUMU2-1","QUMU",9.06,3.53,0.7,0.22,0.29,7.68,2.43,1.09,0.23,0.302,20.83350672,68.98512159,"",90.4334342033222,35.0647596398447,8.60447405536229,11661.2587263174,NA,NA,NA,NA,"S"
"427","QUMU2-2","QUMU",9,3.48,0.67,0.24,0.25,5.55,3.06,3.18,0.25,0.287,22.56024162,78.60711365,"",90.2714454604039,35.0565479798171,9.11908970634503,10566.9237638238,57.5804610081994,32.9258130616494,33.6412368971483,21308.9686745191,"S"
"428","QUMU3-1","QUMU",10.06,3.57,0.87,0.2,0.2,8.39,2.89,2.07,0.17,0.189,25.2626018,133.6645598,"",97.8339720937287,36.0888182703418,12.4133998727919,16604.6002116948,74.6980892447812,33.7932885291755,29.3978602146607,25664.9135813817,"S"
"429","QUMU3-2","QUMU",9.61,3.72,0.88,0.25,0.22,7.09,2.29,1.84,0.34,0.236,25.32625759,107.3146508,"",93.6107289818665,40.2404222719722,12.4170540781519,20037.8737778755,76.2978234812473,27.8568602626334,16.1043509061209,15483.2761141943,"S"
"430","RALA1-1","RALA",7.72,1.85,1.06,0.18,0.42,7.52,1.37,0.8,0.11,0.089,8.712670747,97.89517693,"",68.7098812453224,18.5577289618657,10.232474217546,4707.72710059034,67.5196784403401,15.2458980869246,8.08396238279099,3255.09310671922,"G"
"431","RALA1-2","RALA",6.67,1.46,0.5,0.21,0.23,6.4,1.27,0.59,0.16,0.081,6.775542004,83.64866672,"",61.9285718179567,15.562975548596,4.93799672487916,2126.93561196451,60.1935254167571,14.7237389755295,7.56433908170354,2276.1140010138,"G"
"432","RALA2-1","RALA",9.24,1.98,0.72,0.28,0.66,9.12,1.41,0.99,0.19,0.185,13.30176551,71.9014352,"",86.3554896153423,21.7565539627625,9.21374777986119,6512.28468863598,84.9576947025039,15.9908427146111,8.71385223602328,4708.82571100686,"G"
"433","RALA2-2","RALA",8.07,1.58,0.54,0.27,0.39,7.8,1.38,0.73,0.24,0.121,8.782993187,72.58672055,"",73.847366658664,17.6849342507681,5.87647355573428,3274.43237740329,71.6524589825176,14.4464083905685,8.58052116447314,3363.21930823954,"G"
"434","RALA3-1","RALA",9.64,1.78,0.37,0.18,0.62,8.44,1.61,1.59,0.11,0.119,11.82219858,99.34620654,"",89.487026166933,18.4590144658856,4.13188105490652,3018.90352728965,76.428828748749,22.1324588306148,15.9644176027811,8348.81597630701,"G"
"435","RALA3-2","RALA",7.61,1.67,0.34,0.17,0.44,7.04,1.57,1.42,0.12,0.098,9.086003333,92.71431973,"",69.5719003807987,18.5454310271558,5.33650166966155,3068.79279223659,65.1518068063175,17.4578876695353,14.8454661632543,5519.47219080689,"G"
"436","ROMO1-1","ROMO",19.4,9.4,6.57,0.41,4.72,14.44,5.83,7.19,0.34,2.061,90.92784682,44.11831481,"",149.70241771137,66.4528358221047,78.8659809619461,228728.973525093,143.163227174747,89.1349697429586,84.1033690508329,322743.338487117,"S"
"437","ROMO1-2","ROMO",16.6,7.1,8.45,0.32,3.39,12.47,6.82,5.29,0.33,0.999,57.38031535,57.4377531,"",124.519538808911,63.4806296077521,55.5425666024874,125017.004091723,101.659854156053,59.9256082788369,46.2289485131655,95438.9464826329,"S"
"438","ROMO2-1","ROMO",17.5,7.99,8.01,0.41,5.52,14.96,5.7,8.85,0.28,2.583,NA,NA,"",132.79024480277,65.7013099946753,73.6780345344442,193694.435988172,124.954706475402,94.7959865598987,71.0432817293573,275462.429166304,"S"
"439","ROMO2-2","ROMO",15.32,7.22,2.95,0.36,2.95,15.17,7.15,2.53,0.2,1.565,67.89391439,43.3826929,"",137.586633737319,75.097382377827,32.3374644687221,109593.925735216,125.540460973824,75.575057556233,25.7847379461435,93157.8896925833,"S"
"440","ROMO3-1","ROMO",11.48,3.06,2.75,0.41,2.83,11.16,3.38,3.39,0.31,1.382,34.49828226,24.96257761,"",103.205227598937,39.8375275418079,54.4588905560459,91293.5942531439,97.7573565308025,49.0362969958371,50.2055420649367,74921.6746517383,"S"
"441","ROMO3-2","ROMO",10.7,3.1,3.46,0.41,2.07,9.96,3.11,4.34,0.27,1.218,30.46932974,25.01587007,"",99.8052427235204,36.9730794258046,54.9372610468557,81448.7018079541,87.2952713012781,48.9711253708468,49.6282378646251,85078.6736393711,"S"
"442","SCVI1-1","SCVI",10.9,2.57,0.95,0.24,0,10.44,1.97,0.78,0.34,0.219,19.84203917,90.60291858,"",104.703312996315,29.2239554344395,11.3783647263401,11631.2125067606,98.0248872426511,24.0203825202774,8.83512721550275,7707.4030959392,"S"
"443","SCVI1-2","SCVI",11.9,3.07,1.17,0.31,0,11.3,2.86,1.98,0.17,0.33,25.30353362,76.67737461,"",113.787521782845,30.6956262510103,13.3983597994597,14638.6534193818,102.221617715937,28.6241258338307,19.4980151967819,18862.8927771749,"S"
"444","SCVI2-1","SCVI",12.83,2.29,1.08,0.27,0.21,12.62,1.02,0.9,0.21,0.224,22.86554567,102.0783289,"",122.035133215093,25.5955477701818,11.0944450084716,15149.1372831944,116.487980921921,13.0114564500398,11.2040125662131,6573.55358877442,"S"
"445","SCVI2-2","SCVI",11.07,3.09,1.06,0.25,0.63,11.01,2.66,0.72,0.23,0.285,22.48984749,78.91174559,"replaced dryL, previously 4.01. Transcription error. Sf 090619",101.548665074145,31.9200409993965,10.5936794648446,10740.8628117206,102.463303184759,30.3860374212537,10.7552021575957,12408.889270094,"S"
"446","SCVI3-1","SCVI",13.66,2.93,2.26,0.33,0.97,13.39,1.39,0.67,0.34,0.399,27.25406736,68.30593322,"",129.728346027944,30.4582655418643,18.2058932007879,26924.2891476866,129.11913236091,18.0913556171382,14.7474137793975,12153.148617562,"S"
"447","SCVI3-2","SCVI",10.37,2.44,1.51,0.28,0.35,10.09,0.74,1.06,0.2,0.29,19.61006831,67.6209252,"",98.2873415641245,25.6502636024404,16.6537477707017,15615.525551428,100.845727835572,11.8366570134021,8.60175569248157,4715.50517869215,"S"
"448","SIGU1-1","SIGU",18,6.5,2.17,0.2,0.69,15.08,4.92,2.83,0.15,NA,79.01037961,NA,"",148.406878877153,62.0092327063452,25.9269328129993,92682.7812568982,NA,NA,NA,NA,"G"
"449","SIGU1-2","SIGU",15.2,6.6,1.84,0.22,0.86,13,4.43,3.15,0.12,0.544,62.77937265,115.4032585,"",141.500773810299,71.3336741903698,27.255820930695,103631.117107942,126.423558544123,47.9002549464942,34.8723274243914,76872.9645669627,"G"
"450","SIGU2-1","SIGU",13.39,5.63,1.77,0.29,0.63,12.2,4.46,2.71,0.17,0.563,41.225724,73.22508703,"",126.165889473166,59.9752799556435,17.1096039690116,53584.5540918682,102.091669322398,47.3374372073462,33.8845623291999,48592.9376311263,"G"
"451","SIGU2-2","SIGU",14.3,4.91,1.65,0.24,0.64,12.64,2.37,1.59,0.22,0.364,48.81294897,134.1015082,"",133.386875956808,50.069163936557,20.7287532684585,44941.2920842251,118.280870295619,25.1158786558541,19.4536789269974,24355.4499259178,"G"
"452","SIGU3-1","SIGU",14,6.24,0.9,0.23,0.47,12.31,3.64,2.03,0.21,0.331,46.20342014,139.587372,"",136.392330096346,65.7970073696234,17.6110358247902,60977.9672535019,107.247626069483,31.6930751848124,19.892532978814,31095.5617305329,"G"
"453","SIGU3-2","SIGU",16.2,6.06,1.52,0.27,0.64,13.01,2.91,2.72,0.17,0.455,65.36237824,143.6535785,"",152.46072079336,64.4322384147166,21.6710812236767,78294.4196717329,130.333842194848,37.2911993969926,27.7286693037901,48167.8219180224,"G"
"454","STCA1-1","STCA",9.23,3.82,1.92,0.22,0.99,9.03,1.44,1.14,0.18,0.313,27.77843907,88.7490066,"",85.2293263138814,41.2998509900392,15.9719214377533,20792.2855959313,82.498088308044,18.1817384179563,12.0980571020786,6088.6782959269,"S"
"455","STCA1-2","STCA",10.01,3.02,2.26,0.31,1.3,9.27,0.89,1.03,0.28,0.359,28.11033804,78.30177728,"",86.129330512103,37.9528738474977,16.8004809485551,19959.759724875,84.2132899369483,13.7499057072415,10.7268200699731,5405.56988427776,"S"
"456","STCA2-1","STCA",7.95,2.98,2.96,0.34,0.72,7.8,1.19,1.28,0.15,0.357,29.45327443,82.50216926,"",73.5168758221976,37.9230862931611,26.3907764261251,26547.4656523818,70.3260822622456,17.4960601956072,14.3563610362246,8411.84435145942,"S"
"457","STCA2-2","STCA",8.92,4.23,1.8,0.28,0.72,8.51,1.19,1.59,0.17,0.329,29.48072957,89.60708076,"",84.1423270453493,42.4326743598347,14.8448092802904,19390.27759258,79.5509749668516,16.9333081810247,15.5463670566285,9989.44506151929,"S"
"458","STCA3-1","STCA",9.88,3.8,1.35,0.38,0.72,9.3,1.52,1.3,0.21,0.356,27.41937168,77.02070698,"",91.1871660287549,39.2267708618476,10.5244936773736,13760.4432925656,84.7859519513947,16.8435982534323,14.8404108319754,8781.96502559456,"S"
"459","STCA3-2","STCA",10.22,3.48,1.71,0.28,1.32,9.4,2.16,1.63,0.23,0.447,32.35692453,72.38685578,"",90.7786159196971,46.7483052018375,15.896028567575,23631.1064027224,84.3509490449143,24.5904334015186,19.7335981297673,12734.1380317969,"S"
"460","STFE1-1","STFE",8.27,3.22,0.54,0.4,0.55,7.45,1.85,1.22,0.24,0.282,19.65193202,69.68770221,"",76.4316803114992,33.2153146380884,7.15827181771985,7285.55937530072,68.5938092229373,24.8042981001082,17.5174813457088,11961.1744960654,"S"
"461","STFE1-2","STFE",10.53,3.48,0.62,0.37,0.81,8.66,3.37,2.64,0.27,0.473,26.14747459,55.28007312,"",98.3211699572184,37.1397137915208,7.474799777198,12693.4202324326,82.0349083128021,37.0579865294678,24.9170094122654,27859.6966527668,"S"
"462","STFE2-1","STFE",6.55,3.44,1.15,0.39,0.85,6.35,2.64,0.95,0.26,0.266,13.56269689,50.98758229,"",65.1685545784952,38.0953430404843,14.9151146213693,10763.0103670822,54.8316148459439,28.6474008352999,14.18581847042,8100.91241653899,"S"
"463","STFE2-2","STFE",6.51,3.49,1.17,0.34,0.82,6.29,2.26,1.43,0.27,0.267,16.50706376,61.82420884,"",64.3074038137784,36.8076209286415,16.2839184953193,11006.864031342,56.2405168746831,26.7451801495946,13.3500363698565,8368.61556759444,"S"
"464","STFE3-1","STFE",7.89,3.58,0.59,0.37,0.82,7.32,3.26,1.46,0.18,0.318,26.32790433,82.79215199,"",77.9475412014288,38.0508644121201,9.3527536764094,11240.5803950942,66.5285657169266,34.6621171355364,15.702779894564,14039.2933602205,"S"
"465","STFE3-2","STFE",8.09,3.8,0.47,0.36,0.94,7.53,3.75,1.2,0.29,0.331,18.73014175,56.58653097,"freshL changed from 6.09; transcription error. Sf 090619",78.154989468685,40.7250247072152,7.19552912288891,9674.52997299935,67.8135789857834,38.3176644423771,14.7680452627923,15027.6000556766,"S"
"466","STPO1-1","STPO",8.4,2.79,1.28,0.23,0.95,8.37,1.89,1.03,0.26,0.173,16.37745828,94.66738893,"",74.210131831581,30.2794510986909,10.1255878222533,7583.21983490188,69.9822185538699,22.802432416458,8.90125015056919,6344.56082625767,"G"
"467","STPO1-2","STPO",7.57,2.52,1.11,0.3,1.18,5.56,1.96,1.81,0.25,0.164,12.96929306,79.08105523,"",70.0932240255179,27.1259534000665,8.35093092029422,5505.34335001014,48.0570603866734,24.0089299404753,18.8233988865982,8967.39311920196,"G"
"468","STPO2-1","STPO",11.08,4.32,1.82,0.33,1.34,10.52,4.16,2.35,0.29,0.546,NA,NA,"",98.5277186789689,43.7313612860028,18.1842150460051,31364.1595726861,95.6336551949676,43.4999463055029,22.3692165426966,30763.1406160589,"G"
"469","STPO2-2","STPO",11.63,4.44,1.42,0.28,1.77,10.88,4.17,1.73,0.26,0.565,NA,NA,"",104.542649240995,45.1683177843806,20.7077985042379,33303.606433826,98.5985761319283,48.4147603975843,19.1737312199098,30929.6074452975,"G"
"470","STPO3-1","STPO",10.34,4.55,1.02,0.29,0.87,9.76,3.08,1.65,0.26,0.382,33.42925214,87.51113125,"",96.1729123985942,46.8813368825135,13.8369315326095,19595.2376411948,87.0725328332963,30.9820654108626,12.969913967894,15348.2297112524,"G"
"471","STPO3-2","STPO",10.07,4.26,0.97,0.28,1.98,9.61,2.96,1.34,0.18,0.352,29.74531685,84.50374106,"",93.0565007210357,44.1497824097883,15.4903710265851,19392.7963521177,84.6620338771365,31.3995690180465,16.1968110176751,16081.266710024,"G"
"472","STRO1-1","STRO",1.79,1.03,0.18,0.2,0.045,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"S"
"473","STRO1-2","STRO",1.7,1.03,0.19,0.16,0.095,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"S"
"474","STRO3-1","STRO",1.61,0.78,0.09,0.16,0.11,1.52,0.68,0.24,0.12,0.011,1.060499671,96.40906101,"",15.4182792398286,8.44771167660316,2.35448863022314,192.260516513298,13.101475146789,6.92873862440524,2.31592225897397,122.190940400892,"S"
"475","STRO3-2","STRO",1.5,0.88,0.07,0.14,0.1,1.43,0.83,0.13,0.12,0.009,1.095625049,121.7361165,"",14.7799441441799,8.93379573448846,2.45632708469237,174.421061781892,13.3784036285226,7.4155192232666,2.07610002669104,89.6700487406358,"S"
"476","SYPU1-1","SYPU",11.96,3.51,0.67,0.28,1.14,10.6,3.23,1.8,0.22,0.369,27.75643194,75.22068277,"",106.215906225599,39.2354721609569,14.7092742744073,21524.0937446099,92.0751849862896,33.510142950811,16.2737993871033,14529.3642246739,"S"
"477","SYPU1-2","SYPU",9.4,3.13,1.16,0.25,0.99,3.95,2.74,2.97,0.29,0.215,20.0225406,93.12809581,"",94.6819564584181,34.5003902617107,13.9893760990029,15950.4417326917,44.906281550574,31.1639907066122,27.6495880042147,13570.2113632687,"S"
"478","SYPU2-1","SYPU",12.73,4.17,1.67,0.22,0.88,11.09,3.54,1.43,0.145,0.293,35.79469544,122.166196,"",113.425705140294,41.7715658062948,18.4215838864514,30992.1728932967,91.7863154709673,39.7353880318806,25.9967262314119,27317.8277129298,"S"
"479","SYPU2-2","SYPU",10.99,4.03,2.56,0.24,0.89,11.14,3.63,1.03,0.13,0.316,31.76251712,100.5142947,"",98.474072673005,39.2783027560384,22.5936018432036,26948.4814482747,100.970919525635,37.1235815319728,11.3942261470119,16248.9765802874,"S"
"480","SYPU3-1","SYPU",9.84,3.76,1.53,0.17,1.18,7.22,2.57,2.95,0.15,0.196,24.44504072,124.7195955,"",85.3019867838259,41.6803640405426,12.1395778837166,15596.7461058079,69.5389887010269,29.7638101445837,20.7207613904495,14268.8356471058,"S"
"481","SYPU3-2","SYPU",9.45,4.02,0.92,0.18,0.98,8.47,7.59,0.98,0.15,0.246,25.25758389,102.6731053,"",87.2173703583753,43.6873535788122,12.8610469938369,14790.0270337815,78.4302789972041,39.7233986561255,13.6800146673839,15523.8400346292,"S"
"482","SYRE1-1","SYRE",11.43,3.14,2.13,0.24,1.3,9.75,1.93,0.97,0.23,0.23,22.58146021,98.1802618,"",105.45849066289,32.1189986990306,16.1767957110148,16766.6683379246,89.3620164250509,25.3645258175276,12.5601995584961,10616.0573566962,"G"
"483","SYRE1-2","SYRE",11.42,3.06,1.89,0.3,1.41,10.78,1.36,1.18,0.2,0.232,22.01350436,94.88579466,"",114.202865835928,31.1668150166301,19.7585435255746,19457.3911903803,97.3020460814203,19.1906104718437,13.7995064001596,7699.32477900709,"G"
"484","SYRE2-1","SYRE",9.85,3.25,0.78,0.18,0.93,7.56,2.69,1.06,0.13,0.13,71.98293847,553.7149113,"",92.5915822331468,32.9191628931297,7.87689277477602,8198.70013493123,69.3832775668829,28.67394709661,7.81490920595189,6819.41925931175,"G"
"485","SYRE2-2","SYRE",7.52,2.89,1.05,0.19,0.81,6.9,2.14,1.1,0.19,0.1,14.45394959,144.5394959,"",72.0022369913789,30.7722790217176,10.2413149365699,6948.09791222557,61.6947871479155,22.809886891067,13.713342017468,6685.41483925467,"G"
"486","SYRE3-1","SYRE",10.46,3.68,0.88,0.21,0.47,9.86,2.35,1.43,0.11,0.192,24.5884096,128.0646334,"",100.581251272233,39.9276566652572,9.66526939331872,14810.2486959723,82.2572659500321,24.3295822907418,15.6485808718744,10435.5126790906,"G"
"487","SYRE3-2","SYRE",7.6,2.93,0.98,0.23,0.97,7.4,2.3,1.26,0.12,0.134,15.37595491,114.7459322,"",67.2896604522922,30.4879401373341,10.6291393868071,7527.22165994156,61.4157461734054,26.9731068391235,11.3424423193002,5720.60346575558,"G"
"488","TAAU1-1","TAAU",20.1,7.8,1.76,0.44,4.2,13.7,4.23,3.98,0.36,1.875,114.3455061,60.98426991,"",175.188929021951,80.8957708487487,29.0515380394205,195299.640239447,117.984749573174,69.0292331240598,50.8705611744613,167480.194762301,"G"
"489","TAAU1-2","TAAU",18.4,6.6,1.73,0.5,4.6,12.25,2.51,4.43,0.32,1.422,77.39489897,54.42679253,"",172.165903161779,64.1829615125559,22.6364650800958,97038.0019026053,116.628587576212,53.4936392631506,48.9967112543864,115784.655594606,"G"
"490","TAAU2-1","TAAU",20.6,10.47,3.02,0.56,4.69,15,7.62,5.98,0.33,2.496,NA,NA,"",196.874965790994,99.1806070593405,35.7005172757982,277058.222401466,128.464171441415,87.9728201825514,55.3888661363339,235203.924158513,"G"
"491","TAAU2-2","TAAU",25.7,9.87,3.34,0.57,6.98,18.3,5.91,4.24,0.39,2.482,NA,NA,"",242.826858340649,96.4455226109492,32.6947362094044,322012.205812374,136.910312975702,90.7486321202354,58.0716038518275,250740.060865775,"G"
"492","TAAU3-1","TAAU",18.9,7.04,1.73,0.53,6.58,16.1,5.4,3.76,0.36,1.547,75.96966885,49.10773681,"",189.767541731322,74.9302851732647,23.7676990182817,142354.760995152,142.256887154073,60.0087057639362,48.0277708137299,102365.38353075,"G"
"493","TAAU3-2","TAAU",14.08,5.91,1.05,0.47,0.4,9.19,4.53,4.78,0.48,1.076,60.78217234,56.48900775,"freshH changed from 10.5; transcription error sf090619",140.25926566769,57.4452555076977,18.7712836041137,61083.213005118,92.4726354088755,48.917926131582,45.9418792388479,79646.2642146899,"G"
"494","TACA1-1","TACA",12.4,2.5,2,0.22,0.54,11.3,2.31,1.167,0.13,0.165,NA,NA,"",119.795545260396,24.6803922501282,19.4940190033283,20620.4242991822,106.988224328736,24.2516051190483,17.6218588663754,15249.7348344193,"G"
"495","TACA1-2","TACA",9.88,2.12,1.35,0.24,0.54,8.47,1.94,1.64,0.12,0.115,NA,NA,"",96.9073970485156,17.3203994355144,15.8557389213135,8842.61225018019,77.4896020566503,21.513591008582,12.6031054904093,7761.28006756952,"G"
"496","TACA2-1","TACA",12.9,2.6,2.31,0.19,0.32,11.46,2.32,2.44,0.24,0.209,24.23722751,115.9675957,"",105.936274348606,25.18207456993,30.1469487333191,28492.0997199599,113.047102943165,26.6580893544529,25.0582511402441,27965.5677349483,"G"
"497","TACA2-2","TACA",9.8,2.1,1.55,0.2,0.4,8.58,1.63,1.09,0.15,0.14,14.35796412,102.5568865,"",90.9793529648372,19.148116635326,17.4164445249554,9608.80968211688,85.104240824143,22.4666129863271,12.8619724648959,10536.602799193,"G"
"498","TACA3-1","TACA",11.74,1.77,3.22,0.2,0.35,10.5,0.74,0.63,0.11,0.13,13.55008043,104.2313879,"",112.820297851814,18.3827284671382,11.3079145692084,6897.65506891505,96.7792191235808,11.8994012179443,11.3341919307136,3881.25646169772,"G"
"499","TACA3-2","TACA",12.16,2.17,0.87,0.16,0.56,10.53,1.33,0.97,0.12,0.147,18.39630729,125.1449476,"",114.657403322139,21.9568716405935,11.6990285219182,11476.764083766,104.175714601869,17.718906782649,13.1549183133048,10243.6073861398,"G"
"500","TAGU1-1","TAGU",13.4,4.25,1.08,0.2,0.94,11.48,3.35,1.52,0.22,0.6,38.1225044,63.53750733,"",124.539379417528,33.8393105332951,38.915198061552,54354.1194784886,NA,NA,NA,NA,"G"
"501","TAGU1-2","TAGU",12.9,4.95,2.09,0.24,0.89,11.95,4.07,1.41,0.16,0.591,42.77217252,72.37254234,"",120.547000658037,50.2008533366358,28.8682709396008,56759.2594840414,111.658523638439,49.4556717456564,17.7316979854637,39491.5693046537,"G"
"502","TAGU2-1","TAGU",13.36,4.13,2.45,0.24,0.78,13.07,3.26,1.01,0.19,0.798,41.62278414,52.15887737,"",125.195495113611,36.8729446187032,30.1010035879415,61007.7945094326,121.414274815542,37.1282131480734,15.2582795851486,31671.4364665705,"G"
"503","TAGU2-2","TAGU",12.14,2.92,2.65,0.22,1.02,13.3,2.98,2.17,0.11,0.65,42.92170627,66.03339426,"",121.373989747765,37.8130889876383,44.1383450139988,78191.2094540611,124.932192233025,32.6092414946543,20.2364447506981,37135.9005002991,"G"
"504","TAGU3-1","TAGU",10.42,3.25,0.53,0.17,0.36,9.64,2.2,1.33,0.16,0.264,23.18339449,87.81588823,"",79.177053411295,29.8849616552496,6.37186553566179,6462.01446838735,92.131864499463,21.7067401790392,14.0194432462585,9859.2228056078,"G"
"505","TAGU3-2","TAGU",10.36,2.95,0.98,0.2,0.41,9.61,1.85,1.41,0.13,0.251,23.26561655,92.69169941,"",80.0507393731946,31.4593544165585,12.2566734858221,12798.3507385462,92.0892970188246,22.8575573328104,15.2421579883865,12388.5489160263,"G"
"506","TAOC1-1","TAOC",15.4,8.2,2.59,0.42,0.4,13.5,2.12,1.72,0.33,1.121,83.19811317,74.21776376,"",139.482474471356,63.4552638450596,41.954395680375,130504.371643973,126.764363018342,25.5356623386546,19.8670069502237,29744.628666615,"G"
"507","TAOC1-2","TAOC",14.6,6.5,2.18,0.43,2.7,13.54,3.45,3.07,0.42,0.898,60.72883912,67.62676962,"",132.937451154947,53.6611792199159,28.7970572622488,85763.9464489418,126.947107285128,36.5260368597845,27.8008047535478,53675.25007247,"G"
"508","TAOC2-1","TAOC",14.14,7.33,2.3,0.48,3.25,13.56,2.01,1.97,0.36,0.82,62.00245664,75.612752,"",130.880700347252,61.1375360184182,28.0461790489199,70002.8104464251,126.947449882168,24.0015379031251,21.6207091061145,33974.2422713727,"G"
"509","TAOC2-2","TAOC",10.27,4.37,2.3,0.37,2.4,9.76,2.17,1.27,0.24,0.342,27.52231055,80.47459224,"",95.2452789793284,37.849492312007,25.1621418612534,28111.3257988639,89.2176281303575,22.5351309576731,17.7310577245013,11427.8096591997,"G"
"510","TAOC3-1","TAOC",13.27,4.87,2.6,0.45,3.83,12.52,3.55,2.59,0.23,0.763,44.05919504,57.7446855,"",114.872748628864,49.9800264665349,26.1148648466359,43211.5921935664,113.269430454787,40.8394215610145,23.0636835922954,40412.2046643653,"G"
