"","Species","IndCode","IndLeafCode","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull"
"500","TOFO","TOFO2","TOFO2-1",136.549506948399,73.9729173048404,28.3133897020801,106892.961600257,106.55527708312,52.5336096302019,32.0594609348498,63764.4629355107
"501","TOFO","TOFO2","TOFO2-2",143.44829645225,87.9528958065858,23.8405944495578,105332.035547985,119.108414234025,67.1668255333162,29.1278444660302,78585.3640532837
"502","TOFO","TOFO3","TOFO3-1",157.861977760282,102.841604417159,43.9635617587336,275805.181665748,142.630259175637,66.0126225321996,42.7772671150182,133131.066587658
"503","TOFO","TOFO3","TOFO3-2",117.90214386108,76.6079916674849,40.8521367473041,152518.991911482,111.118200874597,66.641377167325,21.4549899112678,58763.643810906
"504","VOTU","VOTU1","VOTU1-1",100.065270823051,36.0000928712051,18.7529905962695,26042.2058737475,70.0794005672141,34.6360451746831,38.931223762083,28165.8940289551
"505","VOTU","VOTU1","VOTU1-2",104.523429549429,34.4081761306511,10.3357140761363,14900.1894693074,88.4208239511754,41.884331582826,26.4906757133064,29075.8088545787
"506","VOTU","VOTU2","VOTU2-1",123.04230479587,40.7816657438686,19.5348749090798,37233.2890000894,88.5708442622156,36.1278661417187,52.509942278718,48625.100805688
"507","VOTU","VOTU2","VOTU2-2",118.025778271497,43.3273381746327,13.0767936661526,28761.2164023536,53.4786028762736,38.854131176191,45.7871724246802,37405.1194340452
"508","VOTU","VOTU3","VOTU3-1",106.793675792549,43.506876719466,10.0096113321275,19792.2096627535,98.0379967625689,32.647063690062,26.0280810449601,28828.9424672263
"509","VOTU","VOTU3","VOTU3-2",89.1908437276186,35.9259818629334,10.5980069940651,13849.8255714053,75.3160223545932,24.3354817079699,18.3079649397959,13707.4821406162
"510","XYAR","XYAR1","XYAR1-1",93.5143777770801,29.2947614945408,8.876241693231,9567.71315491997,92.5408275389595,24.1533090711014,13.6941903638888,11041.9063187265
"511","XYAR","XYAR1","XYAR1-2",100.985372685203,33.1082356069735,7.83269584308904,10838.9863418942,95.7295605905516,29.0584757109796,17.1243669239492,18837.0223978727
"512","XYAR","XYAR2","XYAR2-1",126.070629692642,34.5924705334026,14.1690698343057,25649.7654753905,118.935838651238,31.9052272405945,12.3029303592236,19457.8585124187
"513","XYAR","XYAR2","XYAR2-2",108.496355628993,33.3409215943828,11.7520698664822,15976.4928675717,103.103266433711,30.5969704548792,12.9630934404993,16387.6624413202
"514","XYAR","XYAR3","XYAR3-1",126.057680863546,39.4998246562609,11.8474984398348,23113.3929451921,116.39667715984,35.6462319195232,28.1709842846145,35103.8241658514
"515","XYAR","XYAR3","XYAR3-2",126.066397747742,39.6449407201184,14.2320299681081,25568.7322276724,101.780272388375,36.3714033864666,28.4860137763377,32817.2972116355
"516","ZEMO","ZEMO1","ZEMO1-1",78.9248535815811,25.2425739402797,22.425793213691,15496.1090345969,69.6120578456103,27.7227881205191,17.5212382883792,13246.8431682906
"517","ZEMO","ZEMO1","ZEMO1-2",133.373101871486,40.0095934079172,37.63713372808,74669.0500488297,128.286340053767,46.5487890968546,28.6071212659222,56277.917099351
"518","ZEMO","ZEMO2","ZEMO2-1",144.204206507959,54.0116663360885,30.8270533668305,84251.0771154489,136.295348912265,50.3104477915963,37.5928541426546,84073.5666787344
"519","ZEMO","ZEMO2","ZEMO2-2",96.7382728205683,34.4412717152836,20.0113205234938,25770.6185874275,81.7729331654543,36.6510255236724,17.7554967490799,23475.9357774612
"520","ZEMO","ZEMO3","ZEMO3-1",110.743436007573,38.5479860913767,25.9519412343374,36495.2511797235,102.202928426304,32.3085848444424,16.8601812047463,24817.4354808534
"521","ZEMO","ZEMO3","ZEMO3-2",121.651152619215,29.825285576709,23.0092248246978,27908.9227279133,115.855503578374,33.2461762884945,14.5440195755388,23335.431071986
"522","ZETU","ZETU1","ZETU1-1",181.650136458403,92.1324397834255,19.7328674612987,117631.961585299,151.091228798723,76.994440031801,30.6124976318474,141425.729704101
"523","ZETU","ZETU1","ZETU1-2",123.235203479506,59.9876977871104,10.5208354602309,32519.0926825038,96.7322211594433,51.5162987212824,29.0152175710096,50117.4821666511
"524","ZETU","ZETU2","ZETU2-1",130.143845321475,92.2652593826543,12.2973878625148,48727.8503928885,112.13805699059,82.0672548455825,34.9740471256257,117840.859658127
"525","ZETU","ZETU2","ZETU2-2",153.207080493182,103.247519697904,20.3031324812686,118015.332104405,147.69539592693,87.7664851471917,23.7570266753839,132992.206680085
"526","ZETU","ZETU3","ZETU3-1",140.126539222241,98.7499923710903,17.8363054036567,88598.8798433989,122.881855926066,84.5731725504353,25.296050024553,119226.260018686
"527","ZETU","ZETU3","ZETU3-2",166.577457497439,99.9334714575874,17.5018387027947,92085.6623652441,148.108677572267,89.3329959749152,27.9292224566592,142177.975645694
"528","AMIN","AMIN2","AMIN2-1",128.332488992646,54.7030194188452,21.3569975314103,47330.3946118828,NA,NA,NA,NA
"529","ANCR","ANCR3","ANCR3-2",100.269663402118,64.6225059125519,26.5385136334711,70283.5146517311,NA,NA,NA,NA
"530","ANFA","ANFA1","ANFA1-2",6.6985492688669,2.08387965603972,1.30033873617332,9.16534249477489,NA,NA,NA,NA
"531","BYIN","BYIN2","BYIN2-2",72.5773368687823,27.2451390320649,8.74808658455373,5959.62156324179,NA,NA,NA,NA
"532","KICO","KICO2","KICO2-1",187.937785359066,64.9085863186171,32.7546297435734,149798.595650977,NA,NA,NA,NA
"533","MIAL","MIAL3","MIAL3-1",106.423649779218,52.1502333287874,17.7920509493713,44831.258654161,NA,NA,NA,NA
"534","MILI","MILI2","MILI2-2",58.908444333961,29.2425652431741,5.96289459573446,4366.40101135579,NA,NA,NA,NA
"535","MYFA","MYFA1","MYFA1-2",32.891092455952,12.6645784844398,3.97920623983776,615.262897090781,NA,NA,NA,NA
"536","MYLI","MYLI1","MYLI1-2",76.9840686518339,26.9039620047364,8.81227279166389,7694.37269669696,NA,NA,NA,NA
"537","NECU","NECU3","NECU3-1",154.064757986895,36.7041634669631,23.1886748795594,46688.2411376493,NA,NA,NA,NA
"538","QUMU","QUMU2","QUMU2-1",90.4334342033222,35.0647596398447,8.60447405536229,11661.2587263174,NA,NA,NA,NA
"539","SIGU","SIGU1","SIGU1-1",148.406878877153,62.0092327063452,25.9269328129993,92682.7812568982,NA,NA,NA,NA
"540","STRO","STRO2","STRO2-1",17.7905826240772,9.36775030883499,2.00217759392771,202.885013568908,NA,NA,NA,NA
"541","STRO","STRO2","STRO2-2",17.3269711682727,9.41251901048686,2.05521007814764,196.427525742019,NA,NA,NA,NA
"542","TAGU","TAGU1","TAGU1-1",124.539379417528,33.8393105332951,38.915198061552,54354.1194784886,NA,NA,NA,NA
